"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"GE",2020-12-19,0.93,1.03,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-20,0.94,1.03,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-21,0.95,1.04,0.86,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-22,0.94,1.04,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-23,0.94,1.03,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-24,0.94,1.04,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-25,0.96,1.05,0.86,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-26,0.97,1.07,0.88,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-27,0.98,1.08,0.89,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-28,0.99,1.1,0.9,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-29,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-30,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2020-12-31,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-01,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-02,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-03,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-04,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-05,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-06,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-07,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-08,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-09,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-10,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GE",2021-01-11,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
"GL",2020-02-17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-11_07-48-59"
